"","X","CRUISE_NAME","STATION","CAST","LATITUDE","LONGITUDE","PLANKTON_STRATUM","GEAR_VOLUME_FILTERED","SAMPLE_SPLIT_FACTOR","EVENT_DATE","TIME","DAY","MONTH","YEAR","HOUR","MINUTE","DEPTH","NET_MAX_DEPTH","VOLUME_100M3","ZOO_ALIQUOT","TAXA_004","TAXA_NAME","ITIS_TAXON","ITIS_TSN","CONC_100M3","ZOOPLANKTON_COUNT","ZOO_STAGE_000","ZOO_STAGE_024","ZOO_STAGE_023","ZOO_STAGE_022","ZOO_STAGE_021","ZOO_STAGE_020","ZOO_STAGE_030","ZOO_STAGE_029","ZOO_STAGE_028","ZOO_STAGE_013","ZOO_STAGE_999","ADULT_CONC","C5_CONC","C4_CONC","C3_CONC","C2_CONC","C1_CONC","CRYTOPIA_CONC","FURCILIA_CONC","CALYPTOPIS_CONC","NAUPLIUS_CONC","UNKNOWN_CONC","PRIMARY_FLAG","SECONDARY_FLAG","abundance_10m2","ADULT_10m2","C5_10m2","C4_10m2","C3_10m2","C2_10m2","C1_10m2","crytopia_10m2","furcilia_10m2","calyptosis_10m2","nauplius_10m2","unknown_10m2"
"1887",1887,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,1000,"Brachyura",NA,NA,15.06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",132.565058562121,0,0,0,0,0,0,0,0,0,0,0
"1888",1888,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,2000,"Euphausiacea",NA,NA,263.62,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",2319.88852483712,0,0,0,0,0,0,0,0,0,0,0
"1889",1889,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,2500,"Polychaeta",NA,NA,15.06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",132.565058562121,0,0,0,0,0,0,0,0,0,0,0
"1890",1890,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,3300,"Heteropoda",NA,NA,7.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",66.2825292810605,0,0,0,0,0,0,0,0,0,0,0
"1891",1891,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,3600,"Ostracoda",NA,NA,7.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",66.2825292810605,0,0,0,0,0,0,0,0,0,0,0
"1892",1892,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,4007,"Lucicutia",NA,NA,45.19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",397.695175686363,0,0,0,0,0,0,0,0,0,0,0
"1893",1893,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,4020,"Centropages bradyi",NA,NA,15.06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",132.565058562121,0,0,0,0,0,0,0,0,0,0,0
"1894",1894,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,4042,"Candacia",NA,NA,7.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",66.2825292810605,0,0,0,0,0,0,0,0,0,0,0
"1895",1895,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,4045,"Corycaeidae",NA,NA,7.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",66.2825292810605,0,0,0,0,0,0,0,0,0,0,0
"1896",1896,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,4057,"Pleuromamma",NA,NA,60.26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",530.260234248484,0,0,0,0,0,0,0,0,0,0,0
"1897",1897,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,4061,"Aetideidae",NA,NA,15.06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",132.565058562121,0,0,0,0,0,0,0,0,0,0,0
"1898",1898,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,4066,"Scolecithricidae",NA,NA,15.06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",132.565058562121,0,0,0,0,0,0,0,0,0,0,0
"1899",1899,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,4100,"Rhincalanus",NA,NA,15.06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",132.565058562121,0,0,0,0,0,0,0,0,0,0,0
"1900",1900,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,4108,"Neocalanus",NA,NA,7.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",66.2825292810605,0,0,0,0,0,0,0,0,0,0,0
"1901",1901,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,4175,"Ctenocalanus vanus",NA,NA,22.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",198.847587843182,0,0,0,0,0,0,0,0,0,0,0
"1902",1902,"EN695","6",2,40.3725,-70.8879,19,1132.928,0.75,"12-JAN-23","04:04:56",12,1,2023,4,4,92,88,2.35,64,4290,"Calanoida nauplius",NA,NA,15.06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",132.565058562121,0,0,0,0,0,0,0,0,0,0,0
"1903",1903,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,103,"Centropages typicus",NA,NA,349.46,34,14,17,3,0,0,0,0,0,0,0,0,107.9228436,131.0491672,23.12632363,0,0,0,0,0,0,0,NA,1,"",6010.78847012243,2475.030546521,3005.39423506121,530.363688540214,0,0,0,0,0,0,0,0
"1904",1904,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,104,"Temora longicornis",NA,NA,41.11,4,4,0,0,0,0,0,0,0,0,0,0,30.83509817,0,0,0,0,0,0,0,0,0,NA,1,"",707.151584720285,707.151584720285,0,0,0,0,0,0,0,0,0,0
"1905",1905,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,105,"Metridia lucens",NA,NA,10.28,1,0,1,0,0,0,0,0,0,0,0,0,0,7.708774543,0,0,0,0,0,0,0,0,NA,1,"",176.787896180071,0,176.787896180071,0,0,0,0,0,0,0,0,0
"1906",1906,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,135,"Paracalanus parvus",NA,NA,164.45,16,15,1,0,0,0,0,0,0,0,0,0,115.6316181,7.708774543,0,0,0,0,0,0,0,0,NA,1,"",2828.60633888114,2651.81844270107,176.787896180071,0,0,0,0,0,0,0,0,0
"1907",1907,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,138,"Oithona",NA,NA,370.02,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",6364.36426248257,0,0,0,0,0,0,0,0,0,0,0
"1908",1908,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,143,"Nannocalanus minor",NA,NA,113.06,11,10,1,0,0,0,0,0,0,0,0,0,77.08774543,7.708774543,0,0,0,0,0,0,0,0,NA,1,"",1944.66685798078,1767.87896180071,176.787896180071,0,0,0,0,0,0,0,0,0
"1909",1909,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,146,"Mecynocera clausi",NA,NA,20.56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",353.575792360143,0,0,0,0,0,0,0,0,0,0,0
"1910",1910,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,176,"Pleuromamma borealis",NA,NA,92.51,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",1591.09106562064,0,0,0,0,0,0,0,0,0,0,0
"1911",1911,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,180,"Eucalanus",NA,NA,20.56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",353.575792360143,0,0,0,0,0,0,0,0,0,0,0
"1912",1912,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,191,"Oncaea",NA,NA,92.51,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",1591.09106562064,0,0,0,0,0,0,0,0,0,0,0
"1913",1913,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,200,"Chaetognatha",NA,NA,1716.49,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",29523.5786620719,0,0,0,0,0,0,0,0,0,0,0
"1914",1914,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,457,"Hyperiidea",NA,NA,20.56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",353.575792360143,0,0,0,0,0,0,0,0,0,0,0
"1915",1915,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,700,"Appendicularia",NA,NA,10.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",176.787896180071,0,0,0,0,0,0,0,0,0,0,0
"1916",1916,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,701,"Oikopleura",NA,NA,20.56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",353.575792360143,0,0,0,0,0,0,0,0,0,0,0
"1917",1917,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,1000,"Brachyura",NA,NA,10.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",176.787896180071,0,0,0,0,0,0,0,0,0,0,0
"1918",1918,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,1800,"Siphonophora",NA,NA,20.56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",353.575792360143,0,0,0,0,0,0,0,0,0,0,0
"1919",1919,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,2000,"Euphausiacea",NA,NA,1521.2,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",26164.6086346506,0,0,0,0,0,0,0,0,0,0,0
"1920",1920,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,2012,"Thysanoessa gregaria",NA,NA,20.56,2,1,0,0,0,0,0,1,0,0,0,0,7.708774543,0,0,0,0,0,7.708774543,0,0,0,NA,1,"",353.575792360143,176.787896180071,0,0,0,0,0,176.787896180071,0,0,0,0
"1921",1921,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,2101,"Balanidae",NA,NA,10.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",176.787896180071,0,0,0,0,0,0,0,0,0,0,0
"1922",1922,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,2350,"Cnidaria",NA,NA,10.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",176.787896180071,0,0,0,0,0,0,0,0,0,0,0
"1923",1923,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,2500,"Polychaeta",NA,NA,10.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",176.787896180071,0,0,0,0,0,0,0,0,0,0,0
"1924",1924,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,3600,"Ostracoda",NA,NA,92.51,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",1591.09106562064,0,0,0,0,0,0,0,0,0,0,0
"1925",1925,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,4007,"Lucicutia",NA,NA,123.34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",2121.45475416086,0,0,0,0,0,0,0,0,0,0,0
"1926",1926,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,4020,"Centropages bradyi",NA,NA,51.39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",883.939480900357,0,0,0,0,0,0,0,0,0,0,0
"1927",1927,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,4027,"Acartia",NA,NA,61.67,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",1060.72737708043,0,0,0,0,0,0,0,0,0,0,0
"1928",1928,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,4042,"Candacia",NA,NA,10.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",176.787896180071,0,0,0,0,0,0,0,0,0,0,0
"1929",1929,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,4045,"Corycaeidae",NA,NA,82.23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",1414.30316944057,0,0,0,0,0,0,0,0,0,0,0
"1930",1930,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,4057,"Pleuromamma",NA,NA,195.29,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",3358.97002742136,0,0,0,0,0,0,0,0,0,0,0
"1931",1931,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,4061,"Aetideidae",NA,NA,10.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",176.787896180071,0,0,0,0,0,0,0,0,0,0,0
"1932",1932,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,4062,"Euchaetidae",NA,NA,20.56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",353.575792360143,0,0,0,0,0,0,0,0,0,0,0
"1933",1933,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,4066,"Scolecithricidae",NA,NA,61.67,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",1060.72737708043,0,0,0,0,0,0,0,0,0,0,0
"1934",1934,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,4100,"Rhincalanus",NA,NA,10.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",176.787896180071,0,0,0,0,0,0,0,0,0,0,0
"1935",1935,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,4108,"Neocalanus",NA,NA,10.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",176.787896180071,0,0,0,0,0,0,0,0,0,0,0
"1936",1936,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,4129,"Calocalanus",NA,NA,51.39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",883.939480900357,0,0,0,0,0,0,0,0,0,0,0
"1937",1937,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,4175,"Ctenocalanus vanus",NA,NA,82.23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",1414.30316944057,0,0,0,0,0,0,0,0,0,0,0
"1938",1938,"EN695","9",3,40.0501,-70.879,18,3320.891,0.75,"12-JAN-23","07:33:54",12,1,2023,7,33,200,172,1.16,256,4290,"Calanoida nauplius",NA,NA,174.73,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",3005.39423506121,0,0,0,0,0,0,0,0,0,0,0
"1939",1939,"EN695","10",4,39.9446,-70.8827,60,3370.439,0.75,"12-JAN-23","10:20:16",12,1,2023,10,20,442,182,0.99,64,2,"UNIDENTIFIED PLANKTON AND FRAGMENTS",NA,NA,5.06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",92.1581234175528,0,0,0,0,0,0,0,0,0,0,0
"1940",1940,"EN695","10",4,39.9446,-70.8827,60,3370.439,0.75,"12-JAN-23","10:20:16",12,1,2023,10,20,442,182,0.99,64,102,"Pseudocalanus minutus",NA,NA,2.53,1,1,0,0,0,0,0,0,0,0,0,0,1.898862433,0,0,0,0,0,0,0,0,0,NA,1,"",46.0790617087764,46.0790617087764,0,0,0,0,0,0,0,0,0,0
"1941",1941,"EN695","10",4,39.9446,-70.8827,60,3370.439,0.75,"12-JAN-23","10:20:16",12,1,2023,10,20,442,182,0.99,64,103,"Centropages typicus",NA,NA,60.76,24,4,13,5,0,0,0,0,0,0,0,2,7.595449732,24.68521163,9.494312165,0,0,0,0,0,0,0,NA,1,"",1105.89748101063,184.316246835106,599.027802214093,230.395308543882,0,0,0,0,0,0,0,92.1581234175528
"1942",1942,"EN695","10",4,39.9446,-70.8827,60,3370.439,0.75,"12-JAN-23","10:20:16",12,1,2023,10,20,442,182,0.99,64,131,"Harpacticoida",NA,NA,2.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",46.0790617087764,0,0,0,0,0,0,0,0,0,0,0
"1943",1943,"EN695","10",4,39.9446,-70.8827,60,3370.439,0.75,"12-JAN-23","10:20:16",12,1,2023,10,20,442,182,0.99,64,135,"Paracalanus parvus",NA,NA,22.79,9,8,1,0,0,0,0,0,0,0,0,0,15.19089946,1.898862433,0,0,0,0,0,0,0,0,NA,1,"",414.711555378988,368.632493670211,46.0790617087764,0,0,0,0,0,0,0,0,0
"1944",1944,"EN695","10",4,39.9446,-70.8827,60,3370.439,0.75,"12-JAN-23","10:20:16",12,1,2023,10,20,442,182,0.99,64,138,"Oithona",NA,NA,83.55,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",1520.60903638962,0,0,0,0,0,0,0,0,0,0,0
"1945",1945,"EN695","10",4,39.9446,-70.8827,60,3370.439,0.75,"12-JAN-23","10:20:16",12,1,2023,10,20,442,182,0.99,64,143,"Nannocalanus minor",NA,NA,32.91,13,2,2,0,0,0,0,0,0,0,0,9,3.797724866,3.797724866,0,0,0,0,0,0,0,0,NA,1,"",599.027802214093,92.1581234175528,92.1581234175528,0,0,0,0,0,0,0,0,414.711555378988
"1946",1946,"EN695","10",4,39.9446,-70.8827,60,3370.439,0.75,"12-JAN-23","10:20:16",12,1,2023,10,20,442,182,0.99,64,146,"Mecynocera clausi",NA,NA,2.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",46.0790617087764,0,0,0,0,0,0,0,0,0,0,0
"1947",1947,"EN695","10",4,39.9446,-70.8827,60,3370.439,0.75,"12-JAN-23","10:20:16",12,1,2023,10,20,442,182,0.99,64,157,"Clausocalanus arcuicornis",NA,NA,32.91,13,13,0,0,0,0,0,0,0,0,0,0,24.68521163,0,0,0,0,0,0,0,0,0,NA,1,"",599.027802214093,599.027802214093,0,0,0,0,0,0,0,0,0,0
"1948",1948,"EN695","10",4,39.9446,-70.8827,60,3370.439,0.75,"12-JAN-23","10:20:16",12,1,2023,10,20,442,182,0.99,64,176,"Pleuromamma borealis",NA,NA,50.64,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",921.581234175528,0,0,0,0,0,0,0,0,0,0,0
"1949",1949,"EN695","10",4,39.9446,-70.8827,60,3370.439,0.75,"12-JAN-23","10:20:16",12,1,2023,10,20,442,182,0.99,64,178,"Calanus",NA,NA,5.06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",92.1581234175528,0,0,0,0,0,0,0,0,0,0,0
"1950",1950,"EN695","10",4,39.9446,-70.8827,60,3370.439,0.75,"12-JAN-23","10:20:16",12,1,2023,10,20,442,182,0.99,64,180,"Eucalanus",NA,NA,7.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",138.237185126329,0,0,0,0,0,0,0,0,0,0,0
"1951",1951,"EN695","10",4,39.9446,-70.8827,60,3370.439,0.75,"12-JAN-23","10:20:16",12,1,2023,10,20,442,182,0.99,64,191,"Oncaea",NA,NA,12.66,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",230.395308543882,0,0,0,0,0,0,0,0,0,0,0
"1952",1952,"EN695","10",4,39.9446,-70.8827,60,3370.439,0.75,"12-JAN-23","10:20:16",12,1,2023,10,20,442,182,0.99,64,200,"Chaetognatha",NA,NA,273.44,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",4976.53866454785,0,0,0,0,0,0,0,0,0,0,0
"1953",1953,"EN695","10",4,39.9446,-70.8827,60,3370.439,0.75,"12-JAN-23","10:20:16",12,1,2023,10,20,442,182,0.99,64,300,"Thecosomata",NA,NA,2.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",46.0790617087764,0,0,0,0,0,0,0,0,0,0,0
"1954",1954,"EN695","10",4,39.9446,-70.8827,60,3370.439,0.75,"12-JAN-23","10:20:16",12,1,2023,10,20,442,182,0.99,64,700,"Appendicularia",NA,NA,106.34,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",1935.32059176861,0,0,0,0,0,0,0,0,0,0,0
"1955",1955,"EN695","10",4,39.9446,-70.8827,60,3370.439,0.75,"12-JAN-23","10:20:16",12,1,2023,10,20,442,182,0.99,64,900,"Ectoprocta",NA,NA,7.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",138.237185126329,0,0,0,0,0,0,0,0,0,0,0
"1956",1956,"EN695","10",4,39.9446,-70.8827,60,3370.439,0.75,"12-JAN-23","10:20:16",12,1,2023,10,20,442,182,0.99,64,1100,"Gastropoda",NA,NA,2.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",46.0790617087764,0,0,0,0,0,0,0,0,0,0,0
"1957",1957,"EN695","10",4,39.9446,-70.8827,60,3370.439,0.75,"12-JAN-23","10:20:16",12,1,2023,10,20,442,182,0.99,64,1800,"Siphonophora",NA,NA,30.38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",552.948740505317,0,0,0,0,0,0,0,0,0,0,0
"1958",1958,"EN695","10",4,39.9446,-70.8827,60,3370.439,0.75,"12-JAN-23","10:20:16",12,1,2023,10,20,442,182,0.99,64,2000,"Euphausiacea",NA,NA,225.33,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",4101.0364920811,0,0,0,0,0,0,0,0,0,0,0
"1959",1959,"EN695","10",4,39.9446,-70.8827,60,3370.439,0.75,"12-JAN-23","10:20:16",12,1,2023,10,20,442,182,0.99,64,2101,"Balanidae",NA,NA,2.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",46.0790617087764,0,0,0,0,0,0,0,0,0,0,0
"1960",1960,"EN695","10",4,39.9446,-70.8827,60,3370.439,0.75,"12-JAN-23","10:20:16",12,1,2023,10,20,442,182,0.99,64,2350,"Cnidaria",NA,NA,2.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",46.0790617087764,0,0,0,0,0,0,0,0,0,0,0
"1961",1961,"EN695","10",4,39.9446,-70.8827,60,3370.439,0.75,"12-JAN-23","10:20:16",12,1,2023,10,20,442,182,0.99,64,2500,"Polychaeta",NA,NA,2.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"",46.0790617087764,0,0,0,0,0,0,0,0,0,0,0
